gbifID,canonicalName,eventDate,stateProvince,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,datasetName,publishingOrgKey,institutionCode,licenseName,license,gbifUrl,originalReferences
4596855616,Leporinus acutidens,2024-01-12 15:13:43+00:00,Paraguarí,HUMAN_OBSERVATION,-26.094317,-56.839262,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/4596855616,https://www.inaturalist.org/observations/197150585
2432816566,Lepthoplosternum pectorale,2001-04-18 00:00:00+00:00,,PRESERVED_SPECIMEN,,,19828488-7ebf-43f8-88af-6461d8afef9e,,396d5f30-dea9-11db-8ab4-b8a03c50a862,,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/2432816566,
666744043,Loricariichthys labialis,1997-01-01 00:00:00+00:00,Concepción,PRESERVED_SPECIMEN,-22.2333,-57.35,afc30a94-6107-488a-b9c0-ba9c4fa68b7c,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,FMNH,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/666744043,
666728960,Megaleporinus macrocephalus,1997-01-01 00:00:00+00:00,Alto Paraguay,PRESERVED_SPECIMEN,-21.4333,-57.9667,afc30a94-6107-488a-b9c0-ba9c4fa68b7c,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,FMNH,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/666728960,
5285683307,Melanorivulus dapazi,2003-02-04 00:00:00+00:00,,MATERIAL_CITATION,,,8edf4e63-88de-4ef0-876b-149d775b7ea5,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,R,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/5285683307,https://treatment.plazi.org/id/686287A3FFF4FE3CFEABB2122E2352C8#50A33CE8FFF4FE3DFC4CB5D2289654EC
5285683329,Melanorivulus scalaris,2001-05-22 00:00:00+00:00,Estado de Mato Grosso,MATERIAL_CITATION,,,8edf4e63-88de-4ef0-876b-149d775b7ea5,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,"R, T",CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/5285683329,https://treatment.plazi.org/id/686287A3FFFFFE34FC0CB3562C7D532A#50A33CE8FFFCFE35FD34B2D82F9C5276
5829533301,Metynnis cuiaba,2002-07-23 00:00:00+00:00,Mato Grosso,MATERIAL_CITATION,-14.8725,-55.798054,7bbc7f64-dc1f-437e-8d47-da52401793dc,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,MZUSP,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/5829533301,https://treatment.plazi.org/id/2F3F1306FF82471AFEA9BE1DFD4B024E#17FEA84DFF824718FD94B81DFED90107
666712557,Metynnis otuquensis,1997-01-01 00:00:00+00:00,Alto Paraguay,PRESERVED_SPECIMEN,-20.6733,-57.9933,afc30a94-6107-488a-b9c0-ba9c4fa68b7c,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,FMNH,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/666712557,
5794818304,Microglanis carlae,2006-09-30 00:00:00+00:00,Neembucu,MATERIAL_CITATION,-26.65,-58.083332,0df3268d-08bd-4a5f-b5f3-95c3102e15fc,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,MNHNP,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/5794818304,https://treatment.plazi.org/id/038E3A59FFC8EB60FEA5FB055C305127#3B4F8112FFC8EB64FF14FB655FBD5524
4855931900,Moenkhausia bonita,1997-09-16 00:00:00+00:00,Concepcion,PRESERVED_SPECIMEN,-22.366667,-57.466667,fef834cd-98f0-4095-af8a-a8c66c1eff24,Coleção de Ictiologia do MZUSP,c461e0ec-aaa8-4601-bae9-4b08d6e804f1,MZUSP,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/4855931900,
5087129929,Oreochromis niloticus,2025-01-26 20:58:00+00:00,Alto Paraná,HUMAN_OBSERVATION,-25.316974,-54.444301,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/5087129929,https://www.inaturalist.org/observations/260197915
4945408371,Otothyropsis dialeukos,2012-02-16 00:00:00+00:00,Alto Paraná,PRESERVED_SPECIMEN,-25.382464,-54.693006,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,PUC-RS,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/4945408371,https://specieslink.net/guid/290/49899
5908561301,Otothyropsis piribebuy,2008-01-06 00:00:00+00:00,Departamento Cordillera,MATERIAL_CITATION,-25.369167,-56.97222,174bf16c-a27a-422f-b91d-cd1813b4e65f,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,ANSP,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/5908561301,https://treatment.plazi.org/id/03E96305011AFFE8FC57F367FB450042#3B28D84E011BFFEEFF7BF59BFDF703AF
4945407194,Phallotorynus dispilos,1998-03-14 00:00:00+00:00,Caaguazú,PRESERVED_SPECIMEN,-25.5425,-55.856945,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,PUC-RS,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/4945407194,https://specieslink.net/guid/290/35026
6115722311,Potamotrygon amandae,2003-12-08 00:00:00+00:00,,MATERIAL_CITATION,-19.683332,-57.633335,ca488e33-0042-4de3-b34a-79ad752956f1,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,MZUSP,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6115722311,https://treatment.plazi.org/id/038C87AAFFAD1561FEDAB38DFEEAFE8D#3B4D3CE1FFAD1554FC6BB3CAFAE6FA94
2432763556,Rineloricaria aurata,,Concepcion,PRESERVED_SPECIMEN,,,19828488-7ebf-43f8-88af-6461d8afef9e,,396d5f30-dea9-11db-8ab4-b8a03c50a862,,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/2432763556,
1830111497,Serrasalmus maculatus,2015-05-22 00:00:00+00:00,,HUMAN_OBSERVATION,,,7ae5b4c6-f762-11e1-a439-00145eb45e9a,,4fd82480-ea1c-11da-8db4-b8a03c50a862,KPM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/1830111497,
4855926776,Triportheus pantanensis,1997-09-11 00:00:00+00:00,Alto Paraguay,PRESERVED_SPECIMEN,-21.45,-57.916667,fef834cd-98f0-4095-af8a-a8c66c1eff24,Coleção de Ictiologia do MZUSP,c461e0ec-aaa8-4601-bae9-4b08d6e804f1,MZUSP,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/4855926776,
